ID,company,file_no,opened,closed,coverage,sub_coverage,reason,sub_reason,disposition,conclusion,recovery,status,duration
15583,Selective Insurance Company of America,7010086,2021-04-21,2021-05-07,Workers&squo; Compensation,Liability,Underwriting,Audit Dispute,Company Position Substantiated,Company Position Upheld,0,Closed,16
15584,Kemper Independence Insurance Company,7009315,2021-04-08,2021-04-30,Individual Private Passenger,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Company Position Upheld,0,Closed,22
15585,"Anthem Health Plans, Inc",7047343,2022-08-18,2022-09-06,Group,Health Only,Claim Handling,Medical Necessity Denial,Company Position Overturned,Coverage Granted,0,Closed,19
15586,CSAA General Insurance Company,7051522,2023-02-08,2023-02-24,Homeowners,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,16
15587,SAFECO Insurance Company of Illinois,7010593,2021-02-26,2021-03-15,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,17
15588,Truck Insurance Exchange,7005774,2021-09-30,2021-10-25,Homeowners,Homeowners,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,25
15589,Standard Fire Insurance Company (The),7012875,2019-01-09,2019-01-15,Individual Private Passenger,Physical Damage,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,No Action Necessary,0,Closed,6
15591,Allstate Fire and Casualty Insurance Company,7044100,2022-03-31,2022-05-27,Individual Private Passenger,Liability,PolicyHolder Service,Premium/Notice,Company Position Substantiated,Company Position Upheld,0,Closed,57
15593,Travelers Casualty Insurance Company of America,7045314,2022-05-18,2022-05-31,Individual Private Passenger,Liability,Claim Handling,Loss of Use,Company Position Substantiated,Company Position Upheld,0,Closed,13
15594,Hartford Underwriters Insurance Company,7010862,2021-05-04,2021-05-17,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,13
15595,Liberty Mutual Fire Insurance Company,7033683,2020-02-18,2020-03-03,Individual Private Passenger,Physical Damage,Claim Handling,Diminished Value,No Jurisdiction,Company Position Upheld,0,Closed,14
15596,GEICO General Insurance Company,7002678,2020-07-02,2020-07-20,Individual Private Passenger,Physical Damage,Claim Handling,Actual Cash Value Dispute,Company Position Substantiated,Company Position Upheld,0,Closed,18
15598,Allstate Fire and Casualty Insurance Company,7046955,2022-08-02,2022-11-16,Individual Private Passenger,Liability,Claim Handling,Actual Cash Value Dispute,Company Position Substantiated,Enter Arbitration,0,Closed,106
15604,Progressive Direct Insurance Company,7000452,2020-02-05,2020-02-21,Individual Private Passenger,Liability,Claim Handling,Claim Delay,No Jurisdiction,Company Position Upheld,0,Closed,16
15605,"Oxford Health Plans (CT), Inc",7020835,2019-09-18,2019-11-14,Group,Health Only,Claim Handling,Claim Delay,Insufficient Information,Company Position Upheld,0,Closed,57
15606,Progressive Direct Insurance Company,7051636,2023-02-11,2023-03-06,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Claim Paid,0,Closed,23
15607,Covenant Insurance Company,7017980,2019-11-26,2020-01-10,Homeowners,Homeowners,Claim Handling,Unsatisfactory Settlement/Offer,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,45
15608,American Commerce Insurance Company,7003671,2020-09-10,2020-11-10,Homeowners,Homeowners,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,61
15610,Lincoln Heritage Life Insurance Company,7052902,2023-03-27,2023-06-12,Individual Life,Whole Life,Claim Handling,Claim Denial,Company Position Substantiated,Contract Provision,0,Closed,77
15611,Allstate Fire and Casualty Insurance Company,7012993,2018-10-04,2018-10-30,Individual Private Passenger,Liability,Claim Handling,Actual Cash Value Dispute,No Jurisdiction,Company Position Upheld,0,Closed,26
15613,Virginia Surety Company Inc.,7008168,2017-10-31,2018-01-12,Travel,Liability,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,612.77,Closed,73
15614,Westchester Fire Insurance Company,7005372,2021-01-08,2021-01-26,Other [Enter Coverage],Liability,Underwriting,Premium & Rating,Company Position Substantiated,Justified,0,Closed,18
15616,Standard Fire Insurance Company (The),7006978,2021-10-22,2022-03-02,Individual Private Passenger,Physical Damage,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,131
15618,Westchester Fire Insurance Company,7042008,2022-01-12,2022-01-25,Pet Insurance,Liability,PolicyHolder Service,Premium Notice/Billing,Company Position Overturned,Corrective Action,0,Closed,13
15622,Permanent General Assurance Corporation,7018111,2019-10-11,2019-11-06,Individual Private Passenger,Liability,Claim Handling,Storage Fees,Company Position Substantiated,Corrective Action,650,Closed,26
15623,Cigna Health and Life Insurance Company,7050160,2022-12-15,2023-02-27,Group,Health Only,PolicyHolder Service,Unprofessional Conduct,Question of Fact/Contract/Provision/Legal Issue,Contract Provision,0,Closed,74
15624,Mutual of America Life Insurance Company,7047435,2022-08-23,2022-10-03,Individual Annuities,Roth,Claim Handling,Claim Delay,Compromised Settlement/Resolution,Furnished Information,0,Closed,41
15625,American Fire and Casualty Company,7043818,2022-03-17,2022-04-08,Commercial,Collision,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,22
15628,Utica Mutual Insurance Company,7004353,2020-10-26,2020-11-20,Commercial,Commercial Auto,Claim Handling,Contributory Comparative Negligence,Company Position Substantiated,Justified,149.02,Closed,25
15629,"ConnectiCare Insurance Company, Inc",7007035,2018-01-11,2018-01-29,Individual,Health Only,PolicyHolder Service,Unsatisfactory Refund of Premium,Compromised Settlement/Resolution,Company Position Upheld,2145.96,Closed,18
15630,Lincoln Heritage Life Insurance Company,7019580,2019-05-31,2019-12-11,Individual Life,Liability,Claim Handling,Claim Procedure,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,194
15631,Liberty Mutual Fire Insurance Company,7013647,2019-01-22,2019-02-08,Individual Private Passenger,Liability,Claim Handling,Contributory Comparative Negligence,Company Position Substantiated,Questionable,398.36,Closed,17
15633,Allstate Fire and Casualty Insurance Company,7003957,2020-10-01,2020-10-20,Individual Private Passenger,Physical Damage,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,19
15634,Main Street America Assurance Company,7020009,2019-07-18,2019-08-12,Commercial Multi&ndash;Peril,Commercial Multi&ndash;Peril,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,25
15635,Liberty Mutual Personal Insurance Company,7010062,2021-04-20,2021-05-05,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Justified,0,Closed,15
15637,GEICO General Insurance Company,7012198,2019-02-14,2019-03-07,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Compromised Settlement/Resolution,Company Position Upheld,1102.31,Closed,21
15638,Allstate Fire and Casualty Insurance Company,7009162,2021-05-14,2021-06-01,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,18
15639,"ConnectiCare Benefits, Inc.",7053656,2023-04-24,2023-07-14,A & H,Health Only,Claim Handling,Prompt Pay,Company Position Substantiated,Company Position Upheld,0,Closed,81
15640,State Farm Fire & Casualty Company,7054007,2023-05-03,2023-06-12,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,10391.64,Closed,40
15641,United Specialty Insurance Company,7002446,2020-06-15,2020-08-07,Commercial Multi&ndash;Peril,Commercial Multi&ndash;Peril,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,53
15642,American Family Connect Property and Casualty Insurance Company,7033834,2018-01-18,2018-02-01,Individual Private Passenger,Physical Damage,Claim Handling,Claim Denial,No Jurisdiction,Company Position Upheld,0,Closed,14
15647,Aetna Life Insurance Company,7017707,2018-03-16,2018-03-16,Group,Health Only,Claim Handling,Claim Procedure,Company Position Substantiated,No Action Necessary,0,Closed,0
15648,Colony Specialty Insurance Company,7016739,2018-07-25,2018-08-30,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Question of Fact/Contract/Provision/Legal Issue,Refer&ndash;Judicial/Attorney,0,Closed,36
15649,Aetna Life Insurance Company,7017538,2018-03-15,2018-04-20,Group,Health Only,Claim Handling,Mandated Benefit,Company Position Substantiated,Justified,0,Closed,36
15651,Trumbull Insurance Company,7000571,2020-01-21,2020-02-13,Individual Private Passenger,Liability,Underwriting,Premium & Rating,Company Position Substantiated,Company Position Upheld,0,Closed,23
15656,Esurance Insurance Company,7048483,2022-10-06,2022-11-15,Individual Private Passenger,Collision,Claim Handling,Claim Delays,Company Position Substantiated,Enter Arbitration,0,Closed,40
15657,Aetna Life Insurance Company,7014978,2018-06-26,2018-07-18,Group,Health Only,Claim Handling,Claim Procedure,Company Position Substantiated,Furnished Information,0,Closed,22
15658,Washington National Insurance Company,7021762,2019-03-18,2019-04-08,Individual Life,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Claim Paid With Interest,0,Closed,21
15660,Aetna Life Insurance Company,7016994,2018-04-19,2018-05-03,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Furnished Information,0,Closed,14
15663,Aetna Life Insurance Company,7015671,2018-04-02,2018-04-20,Group,Disability Income,Marketing & Sales,Misappropriation of Premium,Company Position Substantiated,Furnished Information,0,Closed,18
15666,Aetna Life Insurance Company,7016504,2018-06-13,2018-08-07,Individual,Medicare Prescription Drug/Part D,Marketing & Sales,High Pressure Tactics,Company Position Substantiated,Furnished Information,0,Closed,55
15667,Liberty Mutual Personal Insurance Company,7008475,2021-09-24,2021-10-18,Individual Private Passenger,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,24
15669,Patrons Mutual Insurance Company of Connecticut,7012001,2019-02-11,2019-03-12,Individual Private Passenger,Liability,Claim Handling,Claim Procedure,Claim Settled,Company Position Upheld,0,Closed,29
15670,Cigna Health and Life Insurance Company,7055643,2023-07-10,2023-07-14,A & H,Health Only,Claim Handling,Medical Necessity,Company Position Overturned,Coverage Granted,0,Closed,4
15672,Allstate Insurance Company,7020652,2019-09-10,2019-10-02,Individual Private Passenger,Liability,Claim Handling,Loss of Use,No Jurisdiction,Company Position Upheld,0,Closed,22
15674,Allstate Insurance Company,7007735,2021-09-15,2021-10-19,Homeowners,Homeowners,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,34
15675,Nationwide Mutual Insurance Company,7048452,2022-10-05,2022-10-20,Travel,Liability,Claim Handling,Claim Delay,Company Position Substantiated,Claim Paid,2551.82,Closed,15
15676,Mid&ndash;Century Insurance Company,7005382,2021-01-08,2021-01-22,Individual Private Passenger,Physical Damage,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,14
15677,Aetna Life Insurance Company,7041314,2021-12-07,2022-01-06,A & H,A & H,Marketing & Sales,Health Privacy,Compromised Settlement/Resolution,Corrective Action,0,Closed,30
15689,Aetna Life Insurance Company,7040723,2021-11-09,2021-11-22,A & H,A & H,Marketing & Sales,High Pressure Tactic,No Jurisdiction,Federal,0,Closed,13
15698,Lincoln Benefit Life Company,7010078,2021-04-21,2021-05-07,Individual Life,Liability,Marketing & Sales,Misappropriation of Premium,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,16
15701,Nationwide Mutual Insurance Company,7047597,2022-08-30,2022-10-05,Travel,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,36
15702,Maxum Indemnity Company,7005543,2021-01-19,2021-02-02,General,Liability,Underwriting,Audit Dispute,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,14
15703,Liberty Mutual Personal Insurance Company,7048116,2022-09-21,2022-10-28,Individual Private Passenger,Collision,Marketing & Sales,Marketing/Sales other,Company Position Substantiated,Coverage Granted,0,Closed,37
15706,Progressive Casualty Insurance Company,7050621,2023-01-09,2023-01-26,Individual Private Passenger,Collision,Claim Handling,Claim Denial,No Jurisdiction,No Authority,0,Closed,17
15707,AmGUARD Insurance Company,7013225,2018-11-26,2018-12-10,Condo/Townhome,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,14
15709,State Farm Mutual Automobile Insurance Company,7049983,2022-12-08,2023-01-30,Individual Private Passenger,Liability,Claim Handling,Storage Fees,Company Position Overturned,Questionable,0,Closed,53
15710,Permanent General Assurance Corporation,7012093,2018-11-06,2019-01-04,Individual Private Passenger,Liability,Claim Handling,Subrogation,Claim Settled,Company Position Upheld,500,Closed,59
15711,United Services Automobile Association,7041684,2021-12-26,2022-01-11,Individual Private Passenger,Collision,Claim Handling,Claim Denial,Company Position Substantiated,Contract Provision,0,Closed,16
15713,Aetna Life Insurance Company,7006772,2021-10-19,2021-11-23,Individual,Long Term Care,PolicyHolder Service,Involuntary Termination by Plan,Compromised Settlement/Resolution,Policy Restored/Reinstated,0,Closed,35
15715,AIG Property Casualty Company,7042442,2022-01-27,2022-05-06,Homeowners,Hazard,Claim Handling,Claim Denial,Claim Settled,Contract Provision,9650.56,Closed,99
15716,Progressive Direct Insurance Company,7017646,2018-05-14,2018-06-19,Individual Private Passenger,Liability,Claim Handling,Diminished Value,No Jurisdiction,Company Position Upheld,0,Closed,36
15717,Greater New York Mutual Insurance Company,7011031,2021-05-05,2021-05-19,Condo/Townhome,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,14
15718,State Farm Mutual Automobile Insurance Company,7021051,2019-04-24,2019-05-21,Individual Private Passenger,Physical Damage,Claim Handling,Subrogation,Company Position Substantiated,Company Position Upheld,0,Closed,27
15719,"Anthem Health Plans, Inc",7013955,2018-10-18,2019-01-31,Group,Health Only,Claim Handling,Claim Procedure,Question of Fact/Contract/Provision/Legal Issue,Company Position Upheld,0,Closed,105
