ID,company,file_no,opened,closed,coverage,sub_coverage,reason,sub_reason,disposition,conclusion,recovery,status,duration
5719,"Anthem Health Plans, Inc",7006129,23 08 2021,9 09 2021,A & H,Liability,Claim Handling,Claim Procedure,Company Position Substantiated,Justified,0,Closed,17
5722,GEICO Casualty Company,7053561,19 04 2023,15 05 2023,Individual Private Passenger,Collision,Underwriting,Cancellation,Company Position Substantiated,Cancellation Upheld,0,Closed,26
5729,"Anthem Health Plans, Inc",7005160,21 12 2020,25 01 2021,Individual,Exchange&ndash;Individual Health,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Justified,18013,Closed,35
5742,"Anthem Health Plans, Inc",7054936,7 06 2023,26 06 2023,Group,Health Only,Claim Handling,Contract Provision,Company Position Substantiated,Contract Provision,0,Closed,19
5744,"Anthem Health Plans, Inc",7042628,3 02 2022,8 03 2022,Group,Health Only,Claim Handling,Claim Delays,Company Position Substantiated,Claim Paid,669255.31,Closed,33
5748,"Anthem Health Plans, Inc",7043243,22 02 2022,11 03 2022,Individual,Exchange,Claim Handling,Contract Provision,Company Position Substantiated,Contract Provision,0,Closed,17
5756,"Anthem Health Plans, Inc",7043294,23 02 2022,30 03 2022,A & H,A & H,Claim Handling,Coordination of Benefit,Company Position Substantiated,Company Position Upheld,0,Closed,35
5762,Progressive Direct Insurance Company,7053834,27 04 2023,15 05 2023,Individual Private Passenger,Liability,Claim Handling,Loss of Use,Company Position Substantiated,Company Position Upheld,0,Closed,18
5772,State Farm Fire & Casualty Company,7052943,27 03 2023,11 04 2023,Condo/Townhome,Liability,Underwriting,Nonrenewal,Company Position Substantiated,Company Position Upheld,0,Closed,15
5774,"Anthem Health Plans, Inc",7042593,2 02 2022,25 02 2022,Individual Private Passenger,Liability,Claim Handling,Claim Denial,Company Position Overturned,Coverage Granted,0,Closed,23
5775,"Anthem Health Plans, Inc",7043212,18 02 2022,12 04 2022,Individual,Health Only,Claim Handling,CPT Code Issue,Company Position Substantiated,Furnished Information,7116.14,Closed,53
5777,Hartford Insurance Company of the Midwest,7053632,21 04 2023,15 05 2023,Workers&squo; Compensation,Liability,Underwriting,Audit Dispute,Company Position Substantiated,Company Position Upheld,0,Closed,24
5778,American Automobile Insurance Company,7054666,26 05 2023,26 06 2023,Individual Private Passenger,Liability,Underwriting,Nonrenewal,Company Position Substantiated,Corrective Action,0,Closed,31
5781,Cigna Health and Life Insurance Company,7053316,11 04 2023,15 05 2023,Group,Dental,Claim Handling,Claim Delay,Company Position Substantiated,Claim Paid,1597.4,Closed,34
5783,"Anthem Health Plans, Inc",7041817,3 01 2022,26 05 2022,Group,Health Only,Claim Handling,Provider Contract Issue,Company Position Substantiated,Furnished Information,0,Closed,143
5784,"Anthem Health Plans, Inc",7043369,25 02 2022,24 03 2022,A & H,Exchange,PolicyHolder Service,Policy Service Delay,Company Position Substantiated,Furnished Information,0,Closed,27
5795,American Security Insurance Company,7054301,15 05 2023,26 06 2023,Homeowners,Lender Placed,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Additional Money Received,4250.01,Closed,42
5800,"Anthem Health Plans, Inc",7041686,27 12 2021,27 01 2022,Group,Autism/PDD,Claim Handling,CPT Code Issue,Company Position Substantiated,Contract Provision,0,Closed,31
5804,"Anthem Health Plans, Inc",7041821,3 01 2022,25 01 2022,A & H,A & H,Claim Handling,Claim Procedure,Company Position Substantiated,Furnished Information,6289.9,Closed,22
5811,Cigna Health and Life Insurance Company,7054210,11 05 2023,16 05 2023,Group,A & H,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,5
5814,"Foremost Insurance Company Grand Rapids, Michigan",7054492,22 05 2023,26 06 2023,Individual Private Passenger,Collision,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,35
5818,"Anthem Health Plans, Inc",7042703,4 02 2022,9 02 2022,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Overturned,Coverage Granted,0,Closed,5
5819,"Oxford Health Plans (CT), Inc",7052636,15 03 2023,16 05 2023,Group,Health Only,Claim Handling,Network Adequacy,Question of Fact/Contract/Provision/Legal Issue,Contract Provision,0,Closed,62
5822,"Anthem Health Plans, Inc",7042663,3 02 2022,19 04 2022,Group,PPO,Claim Handling,UR DENIAL OF CLAIM,Company Position Substantiated,Company Position Upheld,0,Closed,75
5827,"Anthem Health Plans, Inc",7042886,9 02 2022,14 03 2022,A & H,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,33
5832,"Anthem Health Plans, Inc",7042406,26 01 2022,9 02 2022,Group,Health Only,Claim Handling,Provider Contract Issue,Company Position Substantiated,Furnished Information,0,Closed,14
5834,"ConnectiCare Benefits, Inc.",7052093,27 02 2023,16 05 2023,Individual,Health Only,Claim Handling,Claim Denial,Company Position Overturned,Company Position Upheld,0,Closed,78
5835,"Anthem Health Plans, Inc",7042147,18 01 2022,18 01 2022,Individual Private Passenger,Liability,Claim Handling,Mental Health Parity,Company Position Substantiated,Company Position Upheld,0,Closed,0
5836,"Oxford Health Plans (CT), Inc",7053324,11 04 2023,12 04 2023,Individual Private Passenger,Liability,Claim Handling,CPT Code Issue,Company Position Substantiated,Company Position Upheld,0,Closed,1
5839,"Anthem Health Plans, Inc",7041831,3 01 2022,19 01 2022,Group,Liability,Claim Handling,Claim Denial,Company Position Substantiated,Company Position Upheld,0,Closed,16
5840,"Anthem Health Plans, Inc",7041701,27 12 2021,6 04 2022,A & H,A & H,Claim Handling,Claim Procedure,Company Position Substantiated,Satisfied,0,Closed,100
5845,"Anthem Health Plans, Inc",7041383,9 12 2021,10 01 2022,A & H,A & H,Claim Handling,Denial,Insufficient Information,Company Position Upheld,0,Closed,32
5847,Federal Insurance Company,7052682,16 03 2023,13 04 2023,Individual Private Passenger,Liability,Claim Handling,Adjuster Handling,Company Position Substantiated,Justified,0,Closed,28
5848,"Anthem Health Plans, Inc",7053273,11 04 2023,13 04 2023,Group,Health Only,Claim Handling,Medical Necessity Denial,Company Position Substantiated,Company Position Upheld,0,Closed,2
5852,"ConnectiCare Benefits, Inc.",7053358,12 04 2023,16 05 2023,Individual,Health Only,Claim Handling,Claim Delay,Claim Settled,Claim Paid,2065.54,Closed,34
5855,Midland National Life Insurance Company,7049894,6 12 2022,13 04 2023,Individual Annuities,Fixed,PolicyHolder Service,Policy Service Delay by Insurer,Company Position Substantiated,Contract Provision,0,Closed,128
5856,"Anthem Health Plans, Inc",7042874,9 02 2022,14 02 2022,A & H,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,5
5858,State Farm Mutual Automobile Insurance Company,7053922,2 05 2023,16 05 2023,Individual Private Passenger,Liability,Claim Handling,Loss of Use,Company Position Substantiated,Enter Arbitration,0,Closed,14
5862,"Anthem Health Plans, Inc",7042326,24 01 2022,3 02 2022,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Overturned,Coverage Granted,0,Closed,10
5864,Genworth Life and Annuity Insurance Company,7051387,3 02 2023,13 04 2023,Individual Life,Liability,Underwriting,Refusal to Insure,Compromised Settlement/Resolution,Policy Restored/Reinstated,0,Closed,69
5865,"Anthem Health Plans, Inc",7043027,15 02 2022,17 02 2022,Individual Private Passenger,Liability,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,2
5867,"Anthem Health Plans, Inc",7041922,6 01 2022,21 01 2022,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Insufficient Information,Record Only,0,Closed,15
5869,"Anthem Health Plans, Inc",7042175,18 01 2022,16 02 2022,Group,Small Group,Claim Handling,UR Contract Provision,Company Position Substantiated,External Review Info Sent,0,Closed,29
5870,"Anthem Health Plans, Inc",7041785,1 01 2022,25 01 2022,A & H,A & H,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,24
5872,Cigna Health and Life Insurance Company,7053253,10 04 2023,13 04 2023,A & H,A & H,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,3
5880,"Anthem Health Plans, Inc",7006573,15 10 2021,16 02 2022,Group,A & H,Claim Handling,CPT Code Issue,Company Position Substantiated,Contract Provision,0,Closed,124
5884,CSAA Affinity Insurance Company,7053451,14 04 2023,16 05 2023,Individual Private Passenger,Collision,Underwriting,Cancellation,Company Position Substantiated,Cancellation Upheld,0,Closed,32
5888,State Farm Mutual Automobile Insurance Company,7053896,1 05 2023,16 05 2023,Individual Private Passenger,Rental Reimbursement,Claim Handling,Actual Cash Value Dispute,Company Position Substantiated,Enter Arbitration,0,Closed,15
5889,Farm Family Casualty Insurance Company,7053050,30 03 2023,13 04 2023,Individual Private Passenger,Liability,Claim Handling,Loss of Use,Company Position Substantiated,Corrective Action,351.06,Closed,14
5890,"Anthem Health Plans, Inc",7041441,13 12 2021,20 01 2022,Individual,Exchange,Claim Handling,Surprise Billing,Company Position Substantiated,Furnished Information,1210.17,Closed,38
5892,Underwriters at Lloyds London,7052996,28 03 2023,13 04 2023,Homeowners,Surplus Lines,Claim Handling,Adjuster Handling,Company Position Substantiated,Refer&ndash;Judicial/Attorney,0,Closed,16
5893,"Anthem Health Plans, Inc",7042187,18 01 2022,8 02 2022,A & H,A & H,Claim Handling,Claim Procedure,Company Position Substantiated,Corrective Action,0,Closed,21
5895,"Anthem Health Plans, Inc",7041468,14 12 2021,26 04 2022,A & H,A & H,Claim Handling,Claim Procedure,Claim Settled,Claim Paid,5125.8,Closed,133
5899,"Anthem Health Plans, Inc",7042462,27 01 2022,17 02 2022,Group,Health Only,Claim Handling,Provider Contract Issue,Company Position Substantiated,Furnished Information,0,Closed,21
5901,"Anthem Health Plans, Inc",7042488,28 01 2022,4 04 2022,A & H,A & H,Claim Handling,Denial,Claim Settled,Claim Paid,822,Closed,66
5908,"Anthem Health Plans, Inc",7043253,22 02 2022,2 03 2022,A & H,A & H,Claim Handling,UR Case Management,Company Position Substantiated,Company Position Upheld,0,Closed,8
5912,"Anthem Health Plans, Inc",7042523,31 01 2022,22 03 2022,A & H,Exchange,Claim Handling,Denial,Claim Settled,Claim Paid,141,Closed,50
5918,"Anthem Health Plans, Inc",7042861,9 02 2022,10 03 2022,Individual,Health Only,Claim Handling,Claim Delays,Company Position Substantiated,Furnished Information,0,Closed,29
5920,"Anthem Health Plans, Inc",7043164,17 02 2022,18 02 2022,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,1
5923,Great American Insurance Company,7053040,29 03 2023,13 04 2023,Individual Private Passenger,Liability,Claim Handling,Unsatisfactory Settlement/Offer,Company Position Substantiated,Company Position Upheld,0,Closed,15
5925,"Anthem Health Plans, Inc",7042279,21 01 2022,4 02 2022,A & H,Exchange,PolicyHolder Service,Coverage Question,Company Position Substantiated,Furnished Information,0,Closed,14
5933,"Anthem Health Plans, Inc",7041558,20 12 2021,18 01 2022,A & H,A & H,Claim Handling,Denial,No Jurisdiction,No Authority,0,Closed,29
5935,CSAA General Insurance Company,7052903,27 03 2023,12 04 2023,Individual Private Passenger,Collision,Claim Handling,Claim Delays,Company Position Substantiated,Enter Arbitration,0,Closed,16
5940,"Anthem Health Plans, Inc",7041480,15 12 2021,3 01 2022,A & H,A & H,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,19
5945,Pharmacists Mutual Insurance Company,7053249,10 04 2023,12 04 2023,Workers&squo; Compensation,Liability,Claim Handling,Claim Delay,No Jurisdiction,Company Position Upheld,0,Closed,2
5948,"Anthem Health Plans, Inc",7041947,7 01 2022,27 01 2022,A & H,A & H,Claim Handling,Denial,Company Position Substantiated,Company Position Upheld,0,Closed,20
5954,"Anthem Health Plans, Inc",7043539,4 03 2022,28 03 2022,Individual,Exchange,Claim Handling,Eligibility of Provider,Company Position Substantiated,External Review Info Sent,0,Closed,24
5970,American General Life Insurance Company,7051683,14 02 2023,13 04 2023,Individual Life,Whole Life,Claim Handling,Claim Delay,Company Position Substantiated,Furnished Information,0,Closed,58
5976,American Family Life Assurance Company of Columbus,7051386,3 02 2023,13 04 2023,Group Life,Term,Marketing & Sales,Misrepresentation,Compromised Settlement/Resolution,Satisfactory Explanation,0,Closed,69
5981,NGM Insurance Company,7051640,13 02 2023,13 04 2023,Commercial,Liability,Claim Handling,Claim Delay,Claim Settled,Company Position Upheld,8915.43,Closed,59
5985,"Anthem Health Plans, Inc",7041769,29 12 2021,20 01 2022,A & H,A & H,Claim Handling,Claim Delays,Claim Settled,Furnished Information,0,Closed,22
5987,Cigna Health and Life Insurance Company,7052670,16 03 2023,16 05 2023,Group,A & H,Claim Handling,Claim Denial,Claim Settled,Claim Paid,1976.5,Closed,61
5988,UnitedHealthcare Insurance Company,7055280,22 06 2023,26 06 2023,Group,Health Only,Marketing & Sales,Producer Handling,Company Position Substantiated,Company Position Upheld,0,Closed,4
5992,"Anthem Health Plans, Inc",7041751,28 12 2021,19 01 2022,A & H,Exchange,Claim Handling,UR Time Delay,Company Position Substantiated,Satisfied,0,Closed,22
5997,"Anthem Health Plans, Inc",7042118,16 01 2022,20 05 2022,Individual,Health Exchange,Claim Handling,Claim Procedure,Company Position Substantiated,Claim Paid,178,Closed,124
6006,"Anthem Health Plans, Inc",7042011,12 01 2022,1 03 2022,Individual,Medicare Plans Other/Unknown,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Rate Problem Solved,3.36,Closed,48
6008,"Anthem Health Plans, Inc",7041291,6 12 2021,3 01 2022,A & H,A & H,PolicyHolder Service,Premium Notice/Billing,Company Position Substantiated,Policy Restored/Reinstated,0,Closed,28
6018,"Anthem Health Plans, Inc",7042271,21 01 2022,7 03 2022,Individual,Exchange,Claim Handling,Eligibility of Provider,Company Position Substantiated,Contract Provision,0,Closed,45
6022,"Anthem Health Plans, Inc",7042602,2 02 2022,22 02 2022,Group,Liability,Underwriting,Cancellation,Company Position Substantiated,Furnished Information,0,Closed,20
6024,"Anthem Health Plans, Inc",7043302,24 02 2022,25 02 2022,Individual Private Passenger,Liability,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,1
6028,"Anthem Health Plans, Inc",7041518,17 12 2021,1 02 2022,Group,Health Only,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,46
6029,"Anthem Health Plans, Inc",7041381,9 12 2021,5 01 2022,A & H,A & H,Claim Handling,Denial,Claim Settled,Claim Paid,240,Closed,27
6032,Esurance Insurance Company,7043720,12 03 2022,13 04 2023,Individual Private Passenger,Physical Damage,Claim Handling,Claim Delay,Company Position Substantiated,Company Position Upheld,0,Closed,397
6041,"Anthem Health Plans, Inc",7041784,1 01 2022,21 01 2022,A & H,A & H,PolicyHolder Service,Delays/No Response,Company Position Substantiated,Furnished Information,0,Closed,20
6053,"Anthem Health Plans, Inc",7042882,9 02 2022,21 03 2022,A & H,A & H,Claim Handling,UR MEDICALLY NECESSARY DENIAL,Company Position Substantiated,Company Position Upheld,0,Closed,40
